t: 38.26, u: 0.00, e: 8.39, s: 30.00
t: 38.90, u: 0.00, e: 8.50, s: 30.00
t: 38.94, u: 0.00, e: 9.11, s: 30.00
t: 39.16, u: 0.00, e: 8.94, s: 30.00
t: 39.07, u: 0.00, e: 8.96, s: 30.00
t: 39.31, u: 0.00, e: 8.90, s: 30.00
t: 39.16, u: 0.00, e: 9.24, s: 30.00
t: 39.35, u: 0.00, e: 9.14, s: 30.00
t: 39.33, u: 0.00, e: 9.39, s: 30.00
t: 39.35, u: 0.00, e: 9.18, s: 30.00
t: 39.25, u: 0.00, e: 9.41, s: 30.00
t: 39.23, u: 0.00, e: 9.20, s: 30.00
t: 39.40, u: 0.00, e: 9.59, s: 30.00
t: 39.47, u: 0.00, e: 9.53, s: 30.00
t: 39.06, u: 0.00, e: 9.09, s: 30.00
t: 39.34, u: 0.00, e: 9.00, s: 30.00
t: 39.22, u: 0.00, e: 9.22, s: 30.00
t: 38.73, u: 0.00, e: 8.73, s: 30.00
t: 38.91, u: 0.00, e: 8.84, s: 30.00
t: 38.76, u: 0.00, e: 8.51, s: 30.00
t: 38.43, u: 0.00, e: 8.35, s: 30.00
t: 38.43, u: 0.00, e: 8.64, s: 30.00
t: 38.27, u: 0.00, e: 8.10, s: 30.00
t: 38.16, u: 0.00, e: 8.40, s: 30.00
t: 38.15, u: 0.00, e: 7.72, s: 30.00
t: 37.68, u: 0.00, e: 8.09, s: 30.00
t: 37.91, u: 0.00, e: 7.66, s: 30.00
t: 37.38, u: 0.00, e: 7.28, s: 30.00
t: 37.13, u: 0.00, e: 7.14, s: 30.00
t: 37.49, u: 0.00, e: 7.49, s: 30.00
t: 36.96, u: 0.00, e: 7.24, s: 30.00
t: 36.94, u: 0.00, e: 7.08, s: 30.00
t: 36.87, u: 0.00, e: 7.11, s: 30.00
t: 36.90, u: 0.00, e: 6.61, s: 30.00
t: 36.58, u: 0.00, e: 6.58, s: 30.00
t: 36.55, u: 0.00, e: 6.38, s: 30.00
t: 36.29, u: 0.00, e: 6.49, s: 30.00
t: 36.31, u: 0.00, e: 6.39, s: 30.00
t: 35.99, u: 0.00, e: 6.21, s: 30.00
t: 35.84, u: 0.00, e: 5.84, s: 30.00
t: 35.93, u: 0.00, e: 5.97, s: 30.00
t: 35.81, u: 0.00, e: 5.68, s: 30.00
t: 35.56, u: 0.00, e: 5.56, s: 30.00
t: 35.54, u: 0.00, e: 5.58, s: 30.00
t: 35.38, u: 0.00, e: 5.44, s: 30.00
t: 34.79, u: 0.00, e: 4.81, s: 30.00
t: 34.65, u: 0.00, e: 4.65, s: 30.00
t: 34.54, u: 0.00, e: 4.76, s: 30.00
t: 34.44, u: 0.00, e: 4.62, s: 30.00
t: 34.47, u: 0.00, e: 4.30, s: 30.00
t: 34.15, u: 0.00, e: 4.25, s: 30.00
t: 34.37, u: 0.00, e: 4.09, s: 30.00
t: 34.29, u: 0.00, e: 4.18, s: 30.00
t: 33.88, u: 0.00, e: 4.09, s: 30.00
t: 34.06, u: 0.00, e: 3.98, s: 30.00
t: 34.00, u: 0.00, e: 3.64, s: 30.00
t: 33.77, u: 0.00, e: 3.59, s: 30.00
t: 33.76, u: 0.00, e: 3.58, s: 30.00
t: 33.54, u: 0.00, e: 3.56, s: 30.00
t: 33.57, u: 0.00, e: 3.34, s: 30.00
t: 33.37, u: 0.00, e: 3.37, s: 30.00
t: 33.16, u: 0.00, e: 3.49, s: 30.00
t: 33.05, u: 0.00, e: 2.97, s: 30.00
t: 33.17, u: 0.00, e: 3.17, s: 30.00
t: 32.72, u: 0.00, e: 2.78, s: 30.00
t: 32.64, u: 0.00, e: 3.20, s: 30.00
t: 33.06, u: 0.00, e: 2.56, s: 30.00
t: 32.05, u: 0.00, e: 2.07, s: 30.00
t: 31.99, u: 0.00, e: 1.95, s: 30.00
t: 31.89, u: 0.00, e: 1.91, s: 30.00
t: 31.82, u: 0.00, e: 1.87, s: 30.00
t: 31.72, u: 0.00, e: 1.70, s: 30.00
t: 31.65, u: 0.00, e: 1.66, s: 30.00
t: 31.57, u: 0.00, e: 1.61, s: 30.00
t: 31.53, u: 0.00, e: 1.51, s: 30.00
t: 31.44, u: 0.00, e: 1.45, s: 30.00
t: 31.38, u: 0.00, e: 1.36, s: 30.00
t: 31.26, u: 0.00, e: 1.32, s: 30.00
t: 31.21, u: 0.00, e: 1.17, s: 30.00
t: 31.05, u: 0.00, e: 1.11, s: 30.00
t: 31.01, u: 0.00, e: 1.09, s: 30.00
t: 31.03, u: 0.00, e: 1.08, s: 30.00
t: 30.95, u: 0.00, e: 0.97, s: 30.00
t: 30.81, u: 0.00, e: 0.81, s: 30.00
t: 30.83, u: 0.00, e: 0.94, s: 30.00
t: 30.60, u: 0.00, e: 0.70, s: 30.00
t: 30.60, u: 0.00, e: 0.56, s: 30.00
t: 30.41, u: 0.00, e: 0.41, s: 30.00
t: 30.31, u: 0.00, e: 0.35, s: 30.00
t: 30.38, u: 0.00, e: 0.22, s: 30.00
t: 30.05, u: 0.00, e: 0.07, s: 30.00
t: 29.92, u: 0.00, e: 0.01, s: 30.00
t: 29.73, u: 0.14, e: -0.32, s: 30.00
t: 29.62, u: 0.17, e: -0.39, s: 30.00
t: 29.34, u: 0.18, e: -0.43, s: 30.00
t: 29.30, u: 0.16, e: -0.38, s: 30.00
t: 29.18, u: 0.24, e: -0.55, s: 30.00
t: 29.15, u: 0.38, e: -0.87, s: 30.00
t: 29.07, u: 0.40, e: -0.93, s: 30.00
t: 29.10, u: 0.41, e: -0.95, s: 30.00
t: 28.92, u: 0.41, e: -0.94, s: 30.00
t: 28.90, u: 0.48, e: -1.10, s: 30.00
t: 29.09, u: 0.40, e: -0.92, s: 30.00
t: 28.90, u: 0.46, e: -1.07, s: 30.00
t: 29.08, u: 0.46, e: -1.07, s: 30.00
t: 29.06, u: 0.51, e: -1.17, s: 30.00
t: 28.84, u: 0.50, e: -1.16, s: 30.00
t: 28.96, u: 0.47, e: -1.09, s: 30.00
t: 28.94, u: 0.00, e: 3.94, s: 25.00
t: 29.02, u: 0.00, e: 3.98, s: 25.00
t: 29.00, u: 0.00, e: 3.96, s: 25.00
t: 29.05, u: 0.00, e: 4.07, s: 25.00
t: 29.03, u: 0.00, e: 4.12, s: 25.00
t: 29.07, u: 0.00, e: 4.16, s: 25.00
t: 29.12, u: 0.00, e: 4.14, s: 25.00
t: 29.03, u: 0.00, e: 3.99, s: 25.00
t: 29.24, u: 0.00, e: 4.08, s: 25.00
t: 28.92, u: 0.00, e: 3.95, s: 25.00
t: 29.02, u: 0.00, e: 3.84, s: 25.00
t: 28.79, u: 0.00, e: 3.95, s: 25.00
t: 28.73, u: 0.00, e: 3.66, s: 25.00
t: 28.64, u: 0.00, e: 3.64, s: 25.00
t: 28.58, u: 0.00, e: 3.53, s: 25.00
t: 28.44, u: 0.00, e: 3.43, s: 25.00
t: 28.29, u: 0.00, e: 3.31, s: 25.00
t: 28.10, u: 0.00, e: 3.25, s: 25.00
t: 28.07, u: 0.00, e: 3.10, s: 25.00
t: 28.04, u: 0.00, e: 2.96, s: 25.00
t: 27.85, u: 0.00, e: 2.83, s: 25.00
t: 27.79, u: 0.00, e: 2.79, s: 25.00
t: 27.61, u: 0.00, e: 2.63, s: 25.00
t: 27.50, u: 0.00, e: 2.67, s: 25.00
t: 27.43, u: 0.00, e: 2.34, s: 25.00
t: 27.32, u: 0.00, e: 2.32, s: 25.00
t: 27.25, u: 0.00, e: 2.16, s: 25.00
t: 27.10, u: 0.00, e: 1.90, s: 25.00
t: 26.98, u: 0.00, e: 1.99, s: 25.00
t: 26.96, u: 0.00, e: 1.96, s: 25.00
t: 26.72, u: 0.00, e: 1.69, s: 25.00
t: 26.69, u: 0.00, e: 1.63, s: 25.00
t: 26.52, u: 0.00, e: 1.62, s: 25.00
t: 26.56, u: 0.00, e: 1.56, s: 25.00
t: 26.45, u: 0.00, e: 1.50, s: 25.00
t: 26.23, u: 0.00, e: 1.38, s: 25.00
t: 26.20, u: 0.00, e: 1.16, s: 25.00
t: 26.05, u: 0.00, e: 1.09, s: 25.00
t: 26.02, u: 0.00, e: 1.04, s: 25.00
t: 25.91, u: 0.00, e: 0.87, s: 25.00
t: 25.78, u: 0.00, e: 0.91, s: 25.00
t: 25.80, u: 0.00, e: 0.80, s: 25.00
t: 25.80, u: 0.00, e: 0.71, s: 25.00
t: 25.64, u: 0.00, e: 0.39, s: 25.00
t: 25.69, u: 0.00, e: 0.46, s: 25.00
t: 25.44, u: 0.00, e: 0.28, s: 25.00
t: 25.42, u: 0.00, e: 0.51, s: 25.00
t: 25.35, u: 0.00, e: 0.32, s: 25.00
t: 25.23, u: 0.00, e: 0.39, s: 25.00
t: 25.21, u: 0.00, e: 0.21, s: 25.00
t: 25.21, u: 0.00, e: 0.15, s: 25.00
t: 25.03, u: 0.00, e: 0.16, s: 25.00
t: 25.08, u: 0.00, e: 0.08, s: 25.00
t: 24.94, u: 0.03, e: -0.08, s: 25.00
t: 24.90, u: 0.00, e: 0.01, s: 25.00
t: 24.85, u: 0.07, e: -0.17, s: 25.00
t: 24.88, u: 0.11, e: -0.26, s: 25.00
t: 25.04, u: 0.11, e: -0.26, s: 25.00
t: 24.72, u: 0.12, e: -0.28, s: 25.00
t: 24.90, u: 0.14, e: -0.31, s: 25.00
t: 24.83, u: 0.10, e: -0.22, s: 25.00
t: 25.03, u: 0.12, e: -0.28, s: 25.00
t: 24.76, u: 0.10, e: -0.24, s: 25.00
t: 24.71, u: 0.00, e: -0.01, s: 25.00
t: 24.97, u: 0.01, e: -0.03, s: 25.00
t: 24.90, u: 0.03, e: -0.06, s: 25.00
t: 25.02, u: 0.00, e: 0.02, s: 25.00
t: 25.29, u: 0.00, e: 0.06, s: 25.00
t: 25.17, u: 0.00, e: 0.13, s: 25.00
t: 25.24, u: 0.00, e: 0.47, s: 25.00
t: 25.26, u: 0.00, e: 0.26, s: 25.00
t: 25.40, u: 0.00, e: 0.52, s: 25.00
t: 25.44, u: 0.00, e: 0.56, s: 25.00
t: 25.40, u: 0.00, e: 0.43, s: 25.00
t: 25.56, u: 0.00, e: 0.52, s: 25.00
t: 25.56, u: 0.00, e: 0.49, s: 25.00
t: 25.38, u: 0.00, e: 0.58, s: 25.00
t: 25.52, u: 0.00, e: 0.52, s: 25.00
t: 25.42, u: 0.00, e: 0.58, s: 25.00
t: 25.61, u: 0.00, e: 0.49, s: 25.00
t: 25.58, u: 0.00, e: 0.58, s: 25.00
t: 25.49, u: 0.00, e: 0.47, s: 25.00
t: 25.52, u: 0.00, e: 0.41, s: 25.00
t: 25.45, u: 0.00, e: 0.41, s: 25.00
t: 25.40, u: 0.00, e: 0.43, s: 25.00
t: 25.29, u: 0.00, e: 0.36, s: 25.00
t: 25.34, u: 0.00, e: 0.29, s: 25.00
t: 25.27, u: 0.00, e: 0.34, s: 25.00
t: 25.22, u: 0.00, e: 0.20, s: 25.00
t: 25.11, u: 0.00, e: 0.15, s: 25.00
t: 25.13, u: 0.00, e: 0.11, s: 25.00
t: 25.08, u: 0.00, e: 0.06, s: 25.00
t: 25.04, u: 0.01, e: -0.01, s: 25.00
t: 24.93, u: 0.00, e: 0.04, s: 25.00
t: 24.93, u: 0.03, e: -0.07, s: 25.00
t: 24.88, u: 0.05, e: -0.12, s: 25.00
t: 24.90, u: 0.06, e: -0.14, s: 25.00
t: 24.74, u: 0.05, e: -0.12, s: 25.00
t: 24.74, u: 0.07, e: -0.16, s: 25.00
t: 24.88, u: 0.00, e: 0.02, s: 25.00
t: 24.90, u: 0.02, e: -0.05, s: 25.00
t: 24.91, u: 0.08, e: -0.17, s: 25.00
t: 24.83, u: 0.09, e: -0.21, s: 25.00
t: 24.83, u: 0.00, e: 0.06, s: 25.00
t: 25.02, u: 0.00, e: 0.11, s: 25.00
t: 25.06, u: 0.00, e: 0.09, s: 25.00
t: 25.22, u: 0.00, e: 0.06, s: 25.00
t: 25.22, u: 0.00, e: 0.29, s: 25.00
t: 25.29, u: 0.00, e: 0.32, s: 25.00
t: 25.41, u: 0.00, e: 0.18, s: 25.00
t: 25.47, u: 0.00, e: 0.47, s: 25.00
t: 25.50, u: 0.00, e: 0.61, s: 25.00
t: 25.36, u: 0.00, e: 0.54, s: 25.00
t: 25.50, u: 0.00, e: 0.40, s: 25.00
t: 25.65, u: 0.00, e: 0.43, s: 25.00
t: 25.43, u: 0.00, e: 0.43, s: 25.00
t: 25.63, u: 2.61, e: -6.01, s: 32.00
t: 25.72, u: 2.60, e: -6.00, s: 32.00
t: 25.47, u: 2.85, e: -6.57, s: 32.00
t: 25.22, u: 2.94, e: -6.78, s: 32.00
t: 26.00, u: 2.65, e: -6.10, s: 32.00
t: 25.97, u: 2.76, e: -6.35, s: 32.00
t: 25.66, u: 2.74, e: -6.32, s: 32.00
t: 26.20, u: 2.60, e: -6.00, s: 32.00
t: 26.27, u: 2.48, e: -5.71, s: 32.00
t: 26.34, u: 2.45, e: -5.66, s: 32.00
t: 26.56, u: 2.21, e: -5.10, s: 32.00
t: 26.87, u: 2.38, e: -5.48, s: 32.00
t: 27.21, u: 2.24, e: -5.17, s: 32.00
t: 27.25, u: 1.93, e: -4.44, s: 32.00
t: 27.43, u: 1.98, e: -4.57, s: 32.00
t: 28.16, u: 1.72, e: -3.97, s: 32.00
t: 27.94, u: 1.78, e: -4.10, s: 32.00
t: 28.65, u: 1.65, e: -3.79, s: 32.00
t: 28.81, u: 1.38, e: -3.19, s: 32.00
t: 28.76, u: 1.45, e: -3.33, s: 32.00
t: 29.47, u: 1.26, e: -2.89, s: 32.00
t: 29.60, u: 1.10, e: -2.54, s: 32.00
t: 29.64, u: 0.98, e: -2.27, s: 32.00
t: 29.71, u: 0.82, e: -1.90, s: 32.00
t: 30.05, u: 0.74, e: -1.71, s: 32.00
t: 30.42, u: 0.83, e: -1.91, s: 32.00
t: 30.40, u: 0.69, e: -1.60, s: 32.00
t: 30.70, u: 0.51, e: -1.18, s: 32.00
t: 31.36, u: 0.52, e: -1.21, s: 32.00
t: 30.96, u: 0.45, e: -1.04, s: 32.00
t: 31.15, u: 0.38, e: -0.87, s: 32.00
t: 31.36, u: 0.32, e: -0.74, s: 32.00
t: 31.47, u: 0.28, e: -0.64, s: 32.00
t: 31.27, u: 0.24, e: -0.55, s: 32.00
t: 31.55, u: 0.20, e: -0.47, s: 32.00
t: 31.44, u: 0.19, e: -0.43, s: 32.00
t: 31.62, u: 0.15, e: -0.34, s: 32.00
t: 31.70, u: 0.13, e: -0.30, s: 32.00
t: 31.83, u: 0.08, e: -0.19, s: 32.00
t: 31.85, u: 0.02, e: -0.04, s: 32.00
t: 31.85, u: 0.02, e: -0.05, s: 32.00
t: 31.85, u: 0.08, e: -0.19, s: 32.00
t: 32.21, u: 0.00, e: -0.01, s: 32.00
t: 31.89, u: 0.04, e: -0.09, s: 32.00
t: 31.89, u: 0.05, e: -0.11, s: 32.00
t: 31.89, u: 0.06, e: -0.13, s: 32.00
t: 31.82, u: 0.09, e: -0.20, s: 32.00
t: 31.80, u: 0.09, e: -0.20, s: 32.00
t: 31.71, u: 0.14, e: -0.31, s: 32.00
t: 31.76, u: 0.12, e: -0.28, s: 32.00
t: 31.67, u: 0.19, e: -0.44, s: 32.00
t: 31.74, u: 0.14, e: -0.31, s: 32.00
t: 31.57, u: 0.26, e: -0.60, s: 32.00
t: 31.57, u: 0.18, e: -0.43, s: 32.00
t: 31.76, u: 0.18, e: -0.41, s: 32.00
t: 31.50, u: 0.18, e: -0.41, s: 32.00
t: 31.41, u: 0.26, e: -0.60, s: 32.00
t: 31.41, u: 0.18, e: -0.42, s: 32.00
t: 31.37, u: 0.22, e: -0.50, s: 32.00
t: 31.43, u: 0.30, e: -0.69, s: 32.00
t: 31.22, u: 0.23, e: -0.54, s: 32.00
t: 31.46, u: 0.33, e: -0.76, s: 32.00
t: 31.27, u: 0.29, e: -0.67, s: 32.00
t: 31.39, u: 0.34, e: -0.78, s: 32.00
t: 31.16, u: 0.34, e: -0.78, s: 32.00
t: 31.17, u: 0.34, e: -0.78, s: 32.00
t: 31.11, u: 0.31, e: -0.72, s: 32.00
t: 31.07, u: 0.23, e: -0.53, s: 32.00
t: 31.16, u: 0.37, e: -0.85, s: 32.00
t: 31.17, u: 0.38, e: -0.87, s: 32.00
t: 31.13, u: 0.45, e: -1.04, s: 32.00
t: 31.15, u: 0.37, e: -0.85, s: 32.00
t: 30.98, u: 0.40, e: -0.93, s: 32.00
t: 31.00, u: 0.34, e: -0.78, s: 32.00
t: 31.22, u: 0.42, e: -0.96, s: 32.00
t: 31.09, u: 0.39, e: -0.91, s: 32.00
t: 31.05, u: 0.35, e: -0.82, s: 32.00
t: 31.11, u: 0.35, e: -0.80, s: 32.00
t: 31.15, u: 0.31, e: -0.72, s: 32.00
t: 31.07, u: 0.39, e: -0.89, s: 32.00
t: 31.30, u: 0.34, e: -0.78, s: 32.00
t: 31.37, u: 0.42, e: -0.96, s: 32.00
t: 31.03, u: 0.35, e: -0.80, s: 32.00
t: 31.22, u: 0.36, e: -0.83, s: 32.00
t: 31.29, u: 0.36, e: -0.83, s: 32.00
t: 31.30, u: 0.34, e: -0.78, s: 32.00
t: 31.17, u: 0.36, e: -0.83, s: 32.00
t: 31.20, u: 0.37, e: -0.85, s: 32.00
t: 31.02, u: 0.35, e: -0.81, s: 32.00
t: 31.09, u: 0.43, e: -0.98, s: 32.00
t: 31.21, u: 0.39, e: -0.91, s: 32.00
t: 31.18, u: 0.38, e: -0.87, s: 32.00
t: 31.07, u: 0.32, e: -0.74, s: 32.00
t: 31.09, u: 0.34, e: -0.79, s: 32.00
t: 31.32, u: 0.37, e: -0.85, s: 32.00
t: 31.26, u: 0.21, e: -0.49, s: 32.00
t: 31.35, u: 0.24, e: -0.56, s: 32.00
t: 31.24, u: 0.35, e: -0.80, s: 32.00
t: 31.32, u: 0.36, e: -0.83, s: 32.00
t: 31.19, u: 0.37, e: -0.85, s: 32.00
t: 31.35, u: 0.37, e: -0.85, s: 32.00
t: 31.19, u: 0.25, e: -0.57, s: 32.00
t: 31.21, u: 0.32, e: -0.74, s: 32.00
t: 31.37, u: 0.34, e: -0.78, s: 32.00
t: 31.19, u: 0.38, e: -0.87, s: 32.00
t: 31.15, u: 0.36, e: -0.83, s: 32.00
t: 31.45, u: 0.33, e: -0.77, s: 32.00
t: 31.21, u: 0.34, e: -0.78, s: 32.00
t: 31.55, u: 1.65, e: -3.81, s: 35.00
t: 31.25, u: 1.63, e: -3.75, s: 35.00
t: 31.68, u: 1.51, e: -3.47, s: 35.00
t: 31.75, u: 1.68, e: -3.87, s: 35.00
t: 31.25, u: 1.52, e: -3.51, s: 35.00
t: 31.66, u: 1.45, e: -3.34, s: 35.00
t: 31.58, u: 1.57, e: -3.62, s: 35.00
t: 31.34, u: 1.55, e: -3.57, s: 35.00
t: 31.49, u: 1.52, e: -3.51, s: 35.00
t: 31.56, u: 1.53, e: -3.53, s: 35.00
t: 31.66, u: 1.40, e: -3.22, s: 35.00
t: 31.81, u: 1.51, e: -3.49, s: 35.00
t: 31.75, u: 1.47, e: -3.38, s: 35.00
t: 32.08, u: 1.18, e: -2.71, s: 35.00
t: 31.89, u: 1.22, e: -2.81, s: 35.00
t: 31.77, u: 1.15, e: -2.65, s: 35.00
t: 32.25, u: 1.16, e: -2.67, s: 35.00
t: 32.06, u: 1.20, e: -2.75, s: 35.00
t: 32.19, u: 1.13, e: -2.60, s: 35.00
t: 32.59, u: 1.17, e: -2.69, s: 35.00
t: 32.36, u: 1.15, e: -2.64, s: 35.00
t: 32.50, u: 1.02, e: -2.35, s: 35.00
t: 32.61, u: 1.00, e: -2.29, s: 35.00
t: 32.61, u: 1.03, e: -2.37, s: 35.00
t: 32.73, u: 0.99, e: -2.27, s: 35.00
t: 32.96, u: 0.96, e: -2.22, s: 35.00
t: 33.02, u: 0.90, e: -2.08, s: 35.00
t: 32.98, u: 0.92, e: -2.12, s: 35.00
t: 33.13, u: 0.92, e: -2.12, s: 35.00
t: 33.14, u: 0.82, e: -1.89, s: 35.00
t: 32.99, u: 0.88, e: -2.02, s: 35.00
t: 33.31, u: 0.94, e: -2.18, s: 35.00
t: 33.31, u: 0.76, e: -1.76, s: 35.00
t: 33.09, u: 0.84, e: -1.95, s: 35.00
t: 33.28, u: 0.83, e: -1.91, s: 35.00
t: 33.28, u: 0.74, e: -1.72, s: 35.00
t: 33.09, u: 0.83, e: -1.91, s: 35.00
t: 33.23, u: 0.69, e: -1.59, s: 35.00
t: 33.17, u: 0.79, e: -1.81, s: 35.00
t: 33.21, u: 0.79, e: -1.81, s: 35.00
t: 33.17, u: 0.69, e: -1.60, s: 35.00
t: 33.48, u: 0.78, e: -1.79, s: 35.00
t: 33.38, u: 0.76, e: -1.75, s: 35.00
t: 33.21, u: 0.69, e: -1.59, s: 35.00
t: 33.41, u: 0.77, e: -1.77, s: 35.00
t: 33.39, u: 0.74, e: -1.69, s: 35.00
t: 33.38, u: 0.79, e: -1.83, s: 35.00
t: 33.25, u: 0.79, e: -1.81, s: 35.00
t: 33.44, u: 0.67, e: -1.54, s: 35.00
t: 33.19, u: 0.70, e: -1.61, s: 35.00
t: 33.15, u: 0.79, e: -1.83, s: 35.00
t: 33.21, u: 0.78, e: -1.79, s: 35.00
t: 33.31, u: 0.72, e: -1.65, s: 35.00
t: 33.37, u: 0.70, e: -1.61, s: 35.00
t: 33.29, u: 0.72, e: -1.65, s: 35.00
t: 33.19, u: 0.68, e: -1.57, s: 35.00
t: 33.27, u: 0.66, e: -1.52, s: 35.00
t: 33.14, u: 0.71, e: -1.63, s: 35.00
t: 33.41, u: 0.71, e: -1.65, s: 35.00
t: 33.25, u: 0.73, e: -1.69, s: 35.00
t: 33.25, u: 0.69, e: -1.59, s: 35.00
t: 33.48, u: 0.79, e: -1.83, s: 35.00
t: 33.33, u: 0.73, e: -1.67, s: 35.00
t: 33.33, u: 0.73, e: -1.67, s: 35.00
t: 33.17, u: 0.70, e: -1.61, s: 35.00
t: 33.25, u: 0.78, e: -1.79, s: 35.00
t: 33.20, u: 0.81, e: -1.86, s: 35.00
t: 33.23, u: 0.68, e: -1.57, s: 26.00
t: 33.31, u: 0.00, e: 7.25, s: 26.00
t: 33.20, u: 0.00, e: 7.16, s: 26.00
t: 33.21, u: 0.00, e: 7.29, s: 26.00
t: 33.06, u: 0.00, e: 7.20, s: 26.00
t: 33.18, u: 0.00, e: 7.12, s: 26.00
t: 33.02, u: 0.00, e: 7.27, s: 26.00
t: 33.00, u: 0.00, e: 7.04, s: 26.00
t: 32.98, u: 0.00, e: 6.89, s: 26.00
t: 32.75, u: 0.00, e: 6.76, s: 26.00
t: 32.56, u: 0.00, e: 6.35, s: 26.00
t: 32.56, u: 0.00, e: 6.68, s: 26.00
t: 32.41, u: 0.00, e: 6.28, s: 26.00
t: 32.18, u: 0.00, e: 6.26, s: 26.00
t: 32.01, u: 0.00, e: 5.90, s: 26.00
t: 31.77, u: 0.00, e: 5.78, s: 26.00
t: 31.67, u: 0.00, e: 5.67, s: 26.00
t: 31.39, u: 0.00, e: 5.54, s: 26.00
t: 31.39, u: 0.00, e: 5.31, s: 26.00
t: 30.88, u: 0.00, e: 5.11, s: 26.00
t: 30.92, u: 0.00, e: 4.88, s: 26.00
t: 30.67, u: 0.00, e: 4.71, s: 26.00
t: 30.49, u: 0.00, e: 4.54, s: 26.00
t: 30.20, u: 0.00, e: 4.20, s: 26.00
t: 30.28, u: 0.00, e: 4.21, s: 26.00
t: 30.05, u: 0.00, e: 3.93, s: 26.00
t: 29.82, u: 0.00, e: 3.82, s: 26.00
t: 29.55, u: 0.00, e: 3.59, s: 26.00
t: 29.48, u: 0.00, e: 3.39, s: 26.00
t: 29.26, u: 0.00, e: 3.26, s: 26.00
t: 29.10, u: 0.00, e: 3.17, s: 26.00
t: 29.00, u: 0.00, e: 3.02, s: 26.00
t: 28.76, u: 0.00, e: 2.84, s: 26.00
t: 28.73, u: 0.00, e: 2.73, s: 26.00
t: 28.49, u: 0.00, e: 2.64, s: 26.00
t: 28.40, u: 0.00, e: 2.41, s: 26.00
t: 28.25, u: 0.00, e: 2.25, s: 26.00
t: 27.97, u: 0.00, e: 2.16, s: 26.00
t: 28.05, u: 0.00, e: 1.92, s: 26.00
t: 27.96, u: 0.00, e: 1.96, s: 26.00
t: 27.68, u: 0.00, e: 1.95, s: 26.00
t: 27.70, u: 0.00, e: 1.68, s: 26.00
t: 27.47, u: 0.00, e: 1.43, s: 26.00
t: 27.46, u: 0.00, e: 1.30, s: 26.00
t: 27.34, u: 0.00, e: 1.35, s: 26.00
t: 27.17, u: 0.00, e: 1.25, s: 26.00
t: 27.14, u: 0.00, e: 1.14, s: 26.00
t: 26.99, u: 0.00, e: 1.05, s: 26.00
t: 27.03, u: 0.00, e: 0.97, s: 26.00
t: 26.70, u: 0.00, e: 0.86, s: 26.00
t: 26.74, u: 0.00, e: 0.77, s: 26.00
t: 26.74, u: 0.00, e: 0.86, s: 26.00
t: 26.59, u: 0.00, e: 0.56, s: 26.00
t: 26.56, u: 0.00, e: 0.47, s: 26.00
t: 26.36, u: 0.00, e: 0.47, s: 26.00
t: 26.29, u: 0.00, e: 0.45, s: 26.00
t: 26.39, u: 0.00, e: 0.56, s: 26.00
t: 26.23, u: 0.00, e: 0.36, s: 26.00
t: 26.30, u: 0.00, e: 0.21, s: 26.00
t: 26.14, u: 0.00, e: 0.23, s: 26.00
t: 26.10, u: 0.00, e: 0.10, s: 26.00
t: 25.94, u: 0.00, e: 0.01, s: 26.00
t: 25.92, u: 0.03, e: -0.06, s: 26.00
t: 25.90, u: 0.02, e: -0.04, s: 26.00
t: 25.89, u: 0.05, e: -0.11, s: 26.00
t: 25.85, u: 0.06, e: -0.13, s: 26.00
t: 25.85, u: 0.09, e: -0.20, s: 26.00
t: 25.85, u: 0.08, e: -0.19, s: 26.00
t: 25.76, u: 0.04, e: -0.10, s: 26.00
t: 25.81, u: 0.13, e: -0.31, s: 26.00
t: 25.99, u: 0.07, e: -0.17, s: 26.00
t: 25.85, u: 0.02, e: -0.04, s: 26.00
t: 25.96, u: 0.00, e: 0.05, s: 26.00
t: 26.05, u: 0.02, e: -0.04, s: 26.00
t: 25.96, u: 0.00, e: 0.19, s: 26.00
t: 26.12, u: 0.00, e: 0.06, s: 26.00
t: 26.17, u: 0.00, e: 0.22, s: 26.00
t: 26.30, u: 0.00, e: 0.10, s: 26.00
t: 26.31, u: 0.00, e: 0.37, s: 26.00
t: 26.33, u: 0.00, e: 0.33, s: 26.00
t: 26.31, u: 0.00, e: 0.47, s: 26.00
t: 26.38, u: 0.00, e: 0.40, s: 26.00
t: 26.44, u: 0.00, e: 0.38, s: 26.00
t: 26.33, u: 0.00, e: 0.33, s: 26.00
t: 26.42, u: 0.00, e: 0.46, s: 26.00
t: 26.53, u: 0.00, e: 0.44, s: 26.00
t: 26.38, u: 0.00, e: 0.33, s: 26.00
t: 26.40, u: 0.00, e: 0.49, s: 26.00
t: 26.33, u: 0.00, e: 0.53, s: 26.00
t: 26.15, u: 0.00, e: 0.20, s: 26.00
t: 26.28, u: 0.00, e: 0.28, s: 26.00
t: 26.22, u: 0.00, e: 0.15, s: 26.00
t: 26.17, u: 0.00, e: 0.17, s: 26.00
t: 26.20, u: 0.00, e: 0.08, s: 26.00
t: 26.24, u: 0.00, e: 0.13, s: 26.00
t: 26.04, u: 0.00, e: 0.06, s: 26.00
t: 25.95, u: 0.00, e: 0.04, s: 26.00
t: 26.13, u: 0.00, e: 0.02, s: 26.00
t: 25.99, u: 0.05, e: -0.12, s: 26.00
t: 25.92, u: 0.08, e: -0.19, s: 26.00
t: 25.86, u: 0.02, e: -0.05, s: 26.00
